Date,Tweet,Username,Url
2022-10-26 21:33:59+00:00,@ThreeUK @samkerr1 @Nike @ChelseaFC @ChelseaFCW Sam’s @jollydollie2019,un_lucky_clover,https://twitter.com/un_lucky_clover/status/1585384268607688704
2022-10-26 21:33:37+00:00,@ThreeUK @samkerr1 @Nike @ChelseaFC @ChelseaFCW Conor,VinceNemzee,https://twitter.com/VinceNemzee/status/1585384175170977802
2022-10-26 21:32:04+00:00,@ThreeUK @samkerr1 @Nike @ChelseaFC @ChelseaFCW @ConorGallaghe_r nicest ❤️🔥,ogee_ml,https://twitter.com/ogee_ml/status/1585383787252576257
2022-10-26 21:31:47+00:00,@ThreeUK @samkerr1 @Nike @ChelseaFC @ChelseaFCW Sam 🔥,cbtv20,https://twitter.com/cbtv20/status/1585383715534172160
2022-10-26 21:25:52+00:00,@ThreeUK @samkerr1 @Nike @ChelseaFC @ChelseaFCW Sam's  💙🤍,Johno1863,https://twitter.com/Johno1863/status/1585382225604136960
2022-10-26 21:21:15+00:00,"@Krisfozz1 @ThreeUK After #Brexit data roaming went. That’s all due to Brexit and the U.K. leaving the EU. Stupid isn’t it……presuming you didn’t vote leave as if you did then this is a consequence, along with no freedom of movement, not being able to stay in the EU for more than 90 days, etc.",mikeep6,https://twitter.com/mikeep6/status/1585381063534481408
2022-10-26 21:13:38+00:00,"@ThreeUK @samkerr1 @Nike @ChelseaFC @ChelseaFCW Sam Kerrrrrrrrrr any day anytime.
Give me Sam ker any seconds",OnjefuE,https://twitter.com/OnjefuE/status/1585379147593166848
2022-10-26 21:12:46+00:00,"How can you watch TV when every 20 seconds it cuts off @ThreeUK  sort out the broadband this is ridiculous!!!

We can't even cancel as we are stuck in a 2 year contract

#threebroadband
#rubbishinternet
#poorservice
#threeuk",CherieW34879696,https://twitter.com/CherieW34879696/status/1585378928394657793
2022-10-26 21:12:37+00:00,@ThreeUK @samkerr1 @Nike @ChelseaFC @ChelseaFCW Conor’s,Boris_KTBFFH,https://twitter.com/Boris_KTBFFH/status/1585378890603966465
2022-10-26 21:10:34+00:00,@ThreeUK @samkerr1 @Nike @ChelseaFC @ChelseaFCW Conor,Karavertx,https://twitter.com/Karavertx/status/1585378377162428417
2022-10-26 21:09:41+00:00,@ThreeUK @samkerr1 @Nike @ChelseaFC @ChelseaFCW Conor's,ParkinsonsThe,https://twitter.com/ParkinsonsThe/status/1585378154138333184
2022-10-26 21:08:49+00:00,@ThreeUK @samkerr1 @Nike @ChelseaFC @ChelseaFCW Conor Gallagher,HenryC60712358,https://twitter.com/HenryC60712358/status/1585377935909064704
2022-10-26 21:07:05+00:00,@samkerr1 @ThreeUK 💙🤍 https://t.co/OfKezRWXZg,luceadaniel,https://twitter.com/luceadaniel/status/1585377498962927618
2022-10-26 20:58:47+00:00,@ThreeUK @samkerr1 @Nike @ChelseaFC @ChelseaFCW Conor's,JoelNew13481568,https://twitter.com/JoelNew13481568/status/1585375411000647680
2022-10-26 20:55:50+00:00,@ThreeUK @samkerr1 @Nike @ChelseaFC @ChelseaFCW Sam kerr,Rodjah10,https://twitter.com/Rodjah10/status/1585374668781162497
2022-10-26 20:55:40+00:00,@ThreeUK @samkerr1 @Nike @ChelseaFC @ChelseaFCW Sam’s please! @budgiebeams67 @Wishingwell66 💙🤞,Lilac_Rainbows,https://twitter.com/Lilac_Rainbows/status/1585374625219104769
2022-10-26 20:51:55+00:00,@ThreeUK @samkerr1 @Nike @ChelseaFC @ChelseaFCW Sam Kerr’s pair awesome！,CJONTHEBEAT91,https://twitter.com/CJONTHEBEAT91/status/1585373682587029505
2022-10-26 20:50:23+00:00,@ThreeUK @samkerr1 @Nike @ChelseaFC @ChelseaFCW Connor's 💙,asfalmadathil8,https://twitter.com/asfalmadathil8/status/1585373297906429952
2022-10-26 20:47:11+00:00,@AirCroxted @TomViolins @Livingstone_RJ @lb_southwark @3MobileCoverage @lambeth_council @fredacowell @helenhayes_ @RosendaleSchool We suggested a site 30’meters away on playing field concrete forecourt grounds that would have minimal impact. Perhaps @ThreeUK may consider.,AirRosendale,https://twitter.com/AirRosendale/status/1585372493787062273
2022-10-26 20:42:11+00:00,@ThreeUK @samkerr1 @Nike @ChelseaFC @ChelseaFCW That blue is cool love the Sam Kerr ones💙🥶,abort011,https://twitter.com/abort011/status/1585371231666466817
2022-10-26 20:36:36+00:00,@ThreeUK Conor got done dirty 😂,Tinytin123456,https://twitter.com/Tinytin123456/status/1585369829758111744
2022-10-26 20:33:57+00:00,@ThreeUK @samkerr1 @Nike @ChelseaFC @ChelseaFCW Splitters,NigelTheBlue,https://twitter.com/NigelTheBlue/status/1585369159793139712
2022-10-26 20:28:19+00:00,@ThreeUK @samkerr1 @Nike @ChelseaFC @ChelseaFCW Sam's,amzwtz,https://twitter.com/amzwtz/status/1585367743859404800
2022-10-26 20:26:51+00:00,@ThreeUK @samkerr1 @Nike @ChelseaFC @ChelseaFCW This is so cool.,SaiahXp,https://twitter.com/SaiahXp/status/1585367374680952832
2022-10-26 20:26:32+00:00,@ThreeUK @samkerr1 @Nike @ChelseaFC @ChelseaFCW Conors,Guv_1905,https://twitter.com/Guv_1905/status/1585367295056302080
2022-10-26 20:24:39+00:00,@ThreeUK @samkerr1 @Nike @ChelseaFC @ChelseaFCW Conor’s 😍😍😍,_Lydia_May_,https://twitter.com/_Lydia_May_/status/1585366819703259137
2022-10-26 20:23:14+00:00,@ThreeUK @samkerr1 @Nike @ChelseaFC @ChelseaFCW the blue,FonguUnion,https://twitter.com/FonguUnion/status/1585366465599139840
2022-10-26 20:20:49+00:00,@ThreeUK @samkerr1 @Nike @ChelseaFC @ChelseaFCW Momfa mogyimie nko🙄😏,lynkolndesage,https://twitter.com/lynkolndesage/status/1585365856238055424
2022-10-26 20:18:02+00:00,@ThreeUK @samkerr1 @Nike @ChelseaFC @ChelseaFCW Sam's,V_Vikemu,https://twitter.com/V_Vikemu/status/1585365154677821441
2022-10-26 20:17:56+00:00,@ThreeUK @samkerr1 @Nike @ChelseaFC @ChelseaFCW We won't forget what you did in our  triumphing times,Ian_58_254,https://twitter.com/Ian_58_254/status/1585365130782838785
2022-10-26 20:15:43+00:00,@ThreeUK @samkerr1 @Nike @ChelseaFC @ChelseaFCW Conor’s,Big_Doc22,https://twitter.com/Big_Doc22/status/1585364573733158912
2022-10-26 20:12:26+00:00,@ThreeUK @samkerr1 @Nike @ChelseaFC @ChelseaFCW would absolutely adore to have sams!! she is the best player ever!,ells28x,https://twitter.com/ells28x/status/1585363746742226944
2022-10-26 20:11:56+00:00,WOULD ABSOLUTELY LOVE KERRS ONES!!!!!!!!!!💙 @samkerr1 @ChelseaFC @ChelseaFCW @ThreeUK @ThreeIreland https://t.co/z0HPj60A2u,ells28x,https://twitter.com/ells28x/status/1585363620061323264
2022-10-26 20:10:08+00:00,@thewinduppirate @ThreeUK With you there. £2 a day though is not too bad,discothequepaz,https://twitter.com/discothequepaz/status/1585363165856301056
2022-10-26 20:07:11+00:00,@ThreeUK @samkerr1 @Nike @ChelseaFC @ChelseaFCW @samkerr1,MaleyDinar,https://twitter.com/MaleyDinar/status/1585362427020910592
2022-10-26 20:05:29+00:00,@ThreeUK @samkerr1 @Nike @ChelseaFC @ChelseaFCW Sam's 😍,swatibhardu,https://twitter.com/swatibhardu/status/1585361996790501376
2022-10-26 19:56:19+00:00,"@ThreeUK I've had data all day, what's taking so long to fix the fault, leicester.",Amitk97,https://twitter.com/Amitk97/status/1585359692611850240
2022-10-26 19:53:02+00:00,@samkerr1 ones please @ThreeUK 😘🙌 https://t.co/iro2Nr635f,Leechamberzzzz,https://twitter.com/Leechamberzzzz/status/1585358865784528897
2022-10-26 19:51:45+00:00,Sam’s @ThreeUK https://t.co/P3ANoVOEQ4,m_goenka,https://twitter.com/m_goenka/status/1585358540038115331
2022-10-26 19:50:27+00:00,@Arndreth @ThreeUK This cheerful text appeared on arrival... https://t.co/fJ9HeY0k5c,thewinduppirate,https://twitter.com/thewinduppirate/status/1585358216392736790
2022-10-26 19:45:26+00:00,@ThreeUK @samkerr1 @Nike @ChelseaFC @ChelseaFCW @samkerr1,joshuapereira27,https://twitter.com/joshuapereira27/status/1585356952787615745
2022-10-26 19:42:01+00:00,@ThreeUK @samkerr1 @Nike @ChelseaFC @ChelseaFCW Conor's,laszlo_alex94,https://twitter.com/laszlo_alex94/status/1585356093198213121
2022-10-26 19:40:28+00:00,@ThreeUK @samkerr1 @Nike @ChelseaFC @ChelseaFCW Would love the Conor’s one,itssmallpanda,https://twitter.com/itssmallpanda/status/1585355703559995392
2022-10-26 19:37:16+00:00,@ThreeUK @samkerr1 @Nike @ChelseaFC @ChelseaFCW I prefer sam Kerr's  there hanging 💯,Str88Loyal,https://twitter.com/Str88Loyal/status/1585354896777580544
2022-10-26 19:36:39+00:00,@ThreeUK @samkerr1 @Nike @ChelseaFC @ChelseaFCW 🖕,Michiking7,https://twitter.com/Michiking7/status/1585354742397423617
2022-10-26 19:35:10+00:00,@ThreeUK @samkerr1 @Nike @ChelseaFC @ChelseaFCW Sam's ones 🤌,A_Midzy,https://twitter.com/A_Midzy/status/1585354369591300097
2022-10-26 19:33:36+00:00,@ThreeUK @samkerr1 @Nike @ChelseaFC @ChelseaFCW Conor,michaelayodi,https://twitter.com/michaelayodi/status/1585353973317636096
2022-10-26 19:32:00+00:00,@ThreeUK https://t.co/Cv6Hj3lUqo,optical_fibre,https://twitter.com/optical_fibre/status/1585353570278203393
2022-10-26 19:18:21+00:00,@ThreeUK @samkerr1 @Nike @ChelseaFC @ChelseaFCW 🙌🏽🙌🏽,Victorfamous_A,https://twitter.com/Victorfamous_A/status/1585350137496625152
2022-10-26 19:16:41+00:00,@ThreeUK @samkerr1 @Nike @ChelseaFC @ChelseaFCW Sam kerr,Maurice91675429,https://twitter.com/Maurice91675429/status/1585349717420277760
2022-10-26 19:15:53+00:00,@ThreeUK EE are better,CarefreeAedan,https://twitter.com/CarefreeAedan/status/1585349515347111937
2022-10-26 19:09:25+00:00,@ThreeUK @samkerr1 @Nike @ChelseaFC @ChelseaFCW I like the black cause il everyone wants blue,Bobby_758,https://twitter.com/Bobby_758/status/1585347887017660416
2022-10-26 19:09:03+00:00,@ThreeUK @samkerr1 @Nike @ChelseaFC @ChelseaFCW Conors 100%,DannyBu69,https://twitter.com/DannyBu69/status/1585347795971903490
2022-10-26 18:54:25+00:00,@ThreeUK @samkerr1 @Nike @ChelseaFC @ChelseaFCW Sam kerr,olan_rewaju,https://twitter.com/olan_rewaju/status/1585344111602647041
2022-10-26 18:54:22+00:00,@ThreeUK @samkerr1 @Nike @ChelseaFC @ChelseaFCW Sam kerr,NoahMalacad,https://twitter.com/NoahMalacad/status/1585344099145895936
2022-10-26 18:53:33+00:00,@ThreeUK @samkerr1 @Nike @ChelseaFC @ChelseaFCW Sam !!!,traveka2,https://twitter.com/traveka2/status/1585343895671824384
2022-10-26 18:52:35+00:00,@thewinduppirate @ThreeUK Wait what,Arndreth,https://twitter.com/Arndreth/status/1585343652951646208
2022-10-26 18:49:55+00:00,@ThreeUK @samkerr1 @Nike @ChelseaFC @ChelseaFCW Sam Kerr 🐐,stanneraccount,https://twitter.com/stanneraccount/status/1585342980936065024
2022-10-26 18:47:05+00:00,NGL still bitter about @threeuk about getting rid of free roaming...,thewinduppirate,https://twitter.com/thewinduppirate/status/1585342268067676169
2022-10-26 18:45:56+00:00,@ThreeUK @samkerr1 @Nike @ChelseaFC @ChelseaFCW Both are cool! But Sam's just hits that blue propper 💙,Stianh89,https://twitter.com/Stianh89/status/1585341978253832193
2022-10-26 18:37:20+00:00,@ThreeUK @samkerr1 @Nike @ChelseaFC @ChelseaFCW Conor's. 🔥💙,jaustinuche,https://twitter.com/jaustinuche/status/1585339813477031936
2022-10-26 18:35:56+00:00,@ThreeUK @samkerr1 @Nike @ChelseaFC @ChelseaFCW I love @samkerr1 pair I lovely and also carries the colour of the club I love most @ChelseaFC,ToS_MaN1883,https://twitter.com/ToS_MaN1883/status/1585339462887694336
2022-10-26 18:35:14+00:00,@ThreeUK @samkerr1 @Nike @ChelseaFC @ChelseaFCW Sam Kerr,Hilkings10,https://twitter.com/Hilkings10/status/1585339286010081283
2022-10-26 18:27:07+00:00,@ThreeUK @samkerr1 @Nike @ChelseaFC @ChelseaFCW Sam Kerr,ayushmathur19,https://twitter.com/ayushmathur19/status/1585337244398690304
2022-10-26 18:25:06+00:00,@ThreeUK @samkerr1 @Nike @ChelseaFC @ChelseaFCW 👍@SamKerr1,edward_gamur,https://twitter.com/edward_gamur/status/1585336737189924865
2022-10-26 18:24:47+00:00,@ThreeUK @samkerr1 @Nike @ChelseaFC @ChelseaFCW Would love @samkerr1 sam ones💙💙💙,ahyhozhe,https://twitter.com/ahyhozhe/status/1585336655233224705
2022-10-26 18:22:41+00:00,@ThreeUK @samkerr1 @Nike @ChelseaFC @ChelseaFCW Conor's,Mad46577166,https://twitter.com/Mad46577166/status/1585336127137140736
2022-10-26 18:22:37+00:00,@ThreeUK @samkerr1 @Nike @ChelseaFC @ChelseaFCW Conor’s 💙 https://t.co/XQ9bhRcl0q,abdulkarim_jnr,https://twitter.com/abdulkarim_jnr/status/1585336110883909632
2022-10-26 18:19:40+00:00,@ThreeUK @samkerr1 @Nike @ChelseaFC @ChelseaFCW Well Bella would!,MattCFC85,https://twitter.com/MattCFC85/status/1585335366734974977
2022-10-26 18:18:38+00:00,@ThreeUK @samkerr1 @Nike @ChelseaFC @ChelseaFCW Conor’s,sipcfc79,https://twitter.com/sipcfc79/status/1585335106943827983
2022-10-26 18:11:19+00:00,@ThreeUK @samkerr1 @Nike @ChelseaFC @ChelseaFCW Conor’s,precise2002,https://twitter.com/precise2002/status/1585333268643164160
2022-10-26 18:10:12+00:00,@ThreeUK @samkerr1 @Nike @ChelseaFC @ChelseaFCW @ThreeUK @samkerr1 these are SICK!! Would love the Sam Kerr ones!!!!,NancyWanstall,https://twitter.com/NancyWanstall/status/1585332984567468032
2022-10-26 18:04:41+00:00,@ThreeUK @samkerr1 @Nike @ChelseaFC @ChelseaFCW Conor's,ditchio1,https://twitter.com/ditchio1/status/1585331596269613056
2022-10-26 18:00:50+00:00,@ThreeUK @samkerr1 @Nike @ChelseaFC @ChelseaFCW Conors,TomMartin5338,https://twitter.com/TomMartin5338/status/1585330629763211264
2022-10-26 17:57:54+00:00,@ThreeUK @samkerr1 @Nike @ChelseaFC @ChelseaFCW Conor's humility and good work rate is a site to behold https://t.co/Lb0DdJzhvc,AstroKDP,https://twitter.com/AstroKDP/status/1585329889187880960
2022-10-26 17:56:56+00:00,@ThreeUK @samkerr1 @Nike @ChelseaFC @ChelseaFCW Sam Kerr’s,CamilaJ74543980,https://twitter.com/CamilaJ74543980/status/1585329646614507520
2022-10-26 17:52:24+00:00,@ThreeUK @samkerr1 @Nike @ChelseaFC @ChelseaFCW I prefer Sam's Air Force.,mamasalz1,https://twitter.com/mamasalz1/status/1585328506140966912
2022-10-26 17:49:21+00:00,@ThreeUK @samkerr1 @Nike @ChelseaFC @ChelseaFCW I love Conor's,Oluwagbemigaku3,https://twitter.com/Oluwagbemigaku3/status/1585327736746258432
2022-10-26 17:48:06+00:00,@ThreeUK @samkerr1 @Nike @ChelseaFC @ChelseaFCW @Samkerr1,OkaforN52141199,https://twitter.com/OkaforN52141199/status/1585327423197188096
2022-10-26 17:43:42+00:00,@ThreeUK @samkerr1 @Nike @ChelseaFC @ChelseaFCW Blue Pair 🔥,_BigSexy,https://twitter.com/_BigSexy/status/1585326318547533824
2022-10-26 17:36:54+00:00,@ThreeUK @samkerr1 @Nike @ChelseaFC @ChelseaFCW SAMMMM,yyashsinghh,https://twitter.com/yyashsinghh/status/1585324603987341312
2022-10-26 17:33:13+00:00,@ThreeUK @samkerr1 @Nike @ChelseaFC @ChelseaFCW Like@Connor Ghallagher https://t.co/3UFYn8O5if,THIERNO60348053,https://twitter.com/THIERNO60348053/status/1585323677125554176
2022-10-26 17:32:04+00:00,@ThreeUK @samkerr1 @Nike @ChelseaFC @ChelseaFCW Sam,Kaycee8322,https://twitter.com/Kaycee8322/status/1585323389400539138
2022-10-26 17:30:25+00:00,@ThreeUK @samkerr1 @Nike @ChelseaFC @ChelseaFCW 👍 Sam Kerr,dls_65,https://twitter.com/dls_65/status/1585322973820375041
2022-10-26 17:29:06+00:00,"RT @ThreeUK: 🚨 Competition Time! 🚨 
Want to win either @SamKerr1 or Conor Gallagher’s signed hydro-dipped @Nike Air Force 1👟 from our recent Connect With episode with @ChelseaFC @ChelseaFCW?  Just like👍 and QRT which pair you prefer, Sam’s or Conor’s… https://t.co/m509ZXvSIL",WeAreChelsea_FC,https://twitter.com/WeAreChelsea_FC/status/1585322641988239369
2022-10-26 17:27:06+00:00,@ThreeUK @samkerr1 @Nike @ChelseaFC @ChelseaFCW Sam Kerr,Princeezekieljr,https://twitter.com/Princeezekieljr/status/1585322141251141634
2022-10-26 17:26:57+00:00,@ThreeUK @trelvinton @samkerr1 @Nike @ChelseaFC @ChelseaFCW I need the blue pairs 💙,Taskagee,https://twitter.com/Taskagee/status/1585322103397662724
2022-10-26 17:26:05+00:00,@ThreeUK @trelvinton @samkerr1 @Nike @ChelseaFC @ChelseaFCW When are we done having 3 as a sponsor? Not here for supporting their BS after suspending their support of Chelsea because supposedly the club was involved in the invasion of Ukraine.,KerryCa69031147,https://twitter.com/KerryCa69031147/status/1585321884501291008
2022-10-26 17:22:49+00:00,@ThreeUK @samkerr1 @Nike @ChelseaFC @ChelseaFCW @Samkerr1 our best baller,Osito_Boss,https://twitter.com/Osito_Boss/status/1585321060354129921
2022-10-26 17:19:58+00:00,@ThreeUK I’m going to cancel my subscription with you. Your mobile data is useless. 5G is non-existent so I’ve turned it off. 4G is just as bad. Nearly every built up area I’m in it never works properly &amp; have to move somewhere else.,surreyboy84,https://twitter.com/surreyboy84/status/1585320345321758720
2022-10-26 17:19:10+00:00,@ThreeUK @samkerr1 @Nike @ChelseaFC @ChelseaFCW Conor's,Ar_Robani2020,https://twitter.com/Ar_Robani2020/status/1585320143961280512
2022-10-26 17:18:30+00:00,@ThreeUK @samkerr1 @Nike @ChelseaFC @ChelseaFCW Sam kerrs for me!!,PeliciousP,https://twitter.com/PeliciousP/status/1585319976059408384
2022-10-26 17:17:52+00:00,@ThreeUK @samkerr1 @Nike @ChelseaFC @ChelseaFCW I would prefer Conor's 💙,dreamch30,https://twitter.com/dreamch30/status/1585319815618523137
2022-10-26 17:12:42+00:00,@ThreeUK @samkerr1 @Nike @ChelseaFC @ChelseaFCW I love Conor and I’ll love it and I think i deserve it lol https://t.co/vWEXUuSF2e,joshkid0102,https://twitter.com/joshkid0102/status/1585318514835193856
2022-10-26 17:09:02+00:00,"@ThreeUK @samkerr1 @Nike @ChelseaFC @ChelseaFCW I prefer that of Sam kerr
I just can't resist it! ❤️",TeeCruz4,https://twitter.com/TeeCruz4/status/1585317593275314177
2022-10-26 17:04:45+00:00,@ThreeUK @samkerr1 @Nike @ChelseaFC @ChelseaFCW Sam,SidwithoutH,https://twitter.com/SidwithoutH/status/1585316516660379649
2022-10-26 16:59:06+00:00,@petevick @virginmedia @VodafoneUK Sadly @ThreeUK and @EE have awful reception where I live strangely... @O2 and @VodafoneUK seem to be great.,pete_codes,https://twitter.com/pete_codes/status/1585315091842727937
2022-10-26 16:55:41+00:00,@ThreeUK @samkerr1 @Nike @ChelseaFC @ChelseaFCW Sam Kerr https://t.co/BikXlrTK9G,heavenfoster1,https://twitter.com/heavenfoster1/status/1585314231439982598
2022-10-26 16:55:17+00:00,@ThreeUK @samkerr1 @Nike @ChelseaFC @ChelseaFCW Sams💕,Saket69L,https://twitter.com/Saket69L/status/1585314131443613696
2022-10-26 16:54:00+00:00,@ThreeUK @samkerr1 @Nike @ChelseaFC @ChelseaFCW Like@Connor Ghallagher https://t.co/euJXzE1SBp,harunasamuel12,https://twitter.com/harunasamuel12/status/1585313809836933122
2022-10-26 16:52:48+00:00,@ThreeUK @samkerr1 @Nike @ChelseaFC @ChelseaFCW Ferme la,cfc_Kurt,https://twitter.com/cfc_Kurt/status/1585313508090347520
2022-10-26 16:48:44+00:00,@ThreeUK @samkerr1 @Nike @ChelseaFC @ChelseaFCW Conor's,SSMitchell89,https://twitter.com/SSMitchell89/status/1585312484201635840
2022-10-26 16:36:39+00:00,@ThreeUK @samkerr1 @Nike @ChelseaFC @ChelseaFCW Sam Kerr 🙏🏾,Blokab1,https://twitter.com/Blokab1/status/1585309441129582593
2022-10-26 16:32:43+00:00,@ThreeUK Hydro dip.,LeftRig57257476,https://twitter.com/LeftRig57257476/status/1585308454335438850
2022-10-26 16:28:57+00:00,@ThreeUK @samkerr1 @Nike @ChelseaFC @ChelseaFCW I would like Conor’s @Nike Air Force 1 👍,bearded_courier,https://twitter.com/bearded_courier/status/1585307505386606594
2022-10-26 16:27:56+00:00,@ThreeUK @samkerr1 @Nike @ChelseaFC @ChelseaFCW I prefer Sam Kerr's ones 🙃,footystyle_,https://twitter.com/footystyle_/status/1585307250775969792
2022-10-26 16:23:31+00:00,@ThreeUK This was actually really cute,JadeNYC,https://twitter.com/JadeNYC/status/1585306138609733635
2022-10-26 16:20:43+00:00,@ThreeUK @samkerr1 @Nike @ChelseaFC @ChelseaFCW I'll love Sammy kerr's signed hydro-dipped @Nike Airforce 1  footy,iamchinuel,https://twitter.com/iamchinuel/status/1585305431831760901
2022-10-26 16:18:03+00:00,"@ThreeUK @samkerr1 @Nike @ChelseaFC @ChelseaFCW Samantha  Kerr  please  , she's my favorite 💙⚽️",Luciano15235802,https://twitter.com/Luciano15235802/status/1585304760181084165
2022-10-26 16:17:08+00:00,@ThreeUK @samkerr1 @Nike @ChelseaFC @ChelseaFCW Connor's 👍,AdhaMunir,https://twitter.com/AdhaMunir/status/1585304530509385732
2022-10-26 16:12:00+00:00,@LatitudeFest @ThreeUK Paolo Nutini is the first headliner,dsclfc,https://twitter.com/dsclfc/status/1585303238932590594
2022-10-26 16:04:37+00:00,Conor's 💙 @ThreeUK https://t.co/juGLHymIj5,TudorRob,https://twitter.com/TudorRob/status/1585301381056851968
2022-10-26 16:04:21+00:00,@ThreeUK I've arrived in Lanzarote today and I want to confirm that I'm not being charged extra for using data roaming. I've had the same contact since 2019 and I have all you can eat data/minutes/texts. I enabled international roaming before I left. Can you assist please. https://t.co/4tptdZVKYb,Krisfozz1,https://twitter.com/Krisfozz1/status/1585301315751915522
2022-10-26 15:59:43+00:00,@ThreeUK @samkerr1 @Nike @ChelseaFC @ChelseaFCW Conor's,KEVIN97182493,https://twitter.com/KEVIN97182493/status/1585300149311791115
2022-10-26 15:59:42+00:00,@ThreeUK @samkerr1 @Nike @ChelseaFC @ChelseaFCW Would love a pair of Connors ones for my son,GarySherwood17,https://twitter.com/GarySherwood17/status/1585300146002493440
2022-10-26 15:59:31+00:00,@ThreeUK To listen is not to be silent and sometimes silence is a force,BasoEth,https://twitter.com/BasoEth/status/1585300099374018566
2022-10-26 15:59:25+00:00,@ThreeUK @samkerr1 @Nike @ChelseaFC @ChelseaFCW @samkerr1,ericfrem12,https://twitter.com/ericfrem12/status/1585300073470038017
2022-10-26 15:53:40+00:00,Conor’s @ThreeUK 💙 https://t.co/Q5NMB6Lnna,StanleyS7_,https://twitter.com/StanleyS7_/status/1585298624778407936
2022-10-26 15:52:54+00:00,@ThreeUK @samkerr1 @Nike @ChelseaFC @ChelseaFCW Sam's 💙,CFCXKBFC,https://twitter.com/CFCXKBFC/status/1585298431882702848
2022-10-26 15:52:19+00:00,@ThreeUK @samkerr1 @Nike @ChelseaFC @ChelseaFCW Sam's👍..its got a certain vibe about it that is just hard to resist,EmaiNel69,https://twitter.com/EmaiNel69/status/1585298288122597376
2022-10-26 15:51:47+00:00,@ThreeUK @samkerr1 @Nike @ChelseaFC @ChelseaFCW Would love the @samkerr1 ones 🤞,MattCFC85,https://twitter.com/MattCFC85/status/1585298153682530306
2022-10-26 15:33:51+00:00,@ThreeUK @samkerr1 @Nike @ChelseaFC @ChelseaFCW Sam's but both look good 👍🏻,Mrsg999,https://twitter.com/Mrsg999/status/1585293638493347840
2022-10-26 15:31:35+00:00,"@ThreeUK Three+ app - how come all other counties in the UK are listed but we get lumped together with Hereford, and not even Herefordshire and Worcestershire? https://t.co/SEBxFLPVVW",Dio1969,https://twitter.com/Dio1969/status/1585293067996667904
2022-10-26 15:31:26+00:00,@ThreeUK @samkerr1 @Nike @ChelseaFC @ChelseaFCW love Connors ones,chrissheath,https://twitter.com/chrissheath/status/1585293029254086660
2022-10-26 15:24:33+00:00,@ThreeUK Hey so there seems to be an issue sending and receiving text messages...,Firebird71,https://twitter.com/Firebird71/status/1585291299715964928
2022-10-26 15:23:26+00:00,"@ThreeUK The roaming charges are scandalous
The roaming charges are scandalous. I’ve been a loyal customer for years can’t wait till April 2023 I am going to cancel my contract and take the surplus I’ll have to pay on the chin . With O2 they have a cap and this is the fairest way",Luxuryvillas70,https://twitter.com/Luxuryvillas70/status/1585291018206941185
2022-10-26 15:21:52+00:00,"….as after ordering the one I did want for my upgrade, I got told by @ThreeUK that they would not be carrying it so had to take the next model down. Funny thing, that model I was told was not available? Still listed as available to order on Threes website. @TradeStandards, is…",dawfyddkelly,https://twitter.com/dawfyddkelly/status/1585290622591696897
2022-10-26 15:19:44+00:00,@ThreeUK @samkerr1 @Nike @ChelseaFC @ChelseaFCW Connor Gallagher,LoathingSawyer,https://twitter.com/LoathingSawyer/status/1585290086962368512
2022-10-26 15:19:33+00:00,"Right, so screw @DPDgroup_news for losing my new phone last week and taking an insane time to investigate it, and @ThreeUK for continually fobbing me off with “We are still waiting to hear back from DPD, give us a couple more days”. 
The kicker? It wasn’t even the phone I wanted",dawfyddkelly,https://twitter.com/dawfyddkelly/status/1585290040850223105
2022-10-26 15:19:25+00:00,@ThreeUK your app is SHIT! I’m stuck in Boston and can’t top up. Get your shit together.,jezstevens,https://twitter.com/jezstevens/status/1585290005144010754
2022-10-26 15:04:33+00:00,@ThreeUK @samkerr1 @Nike @ChelseaFC @ChelseaFCW Sam's trainers for me are the best 👌,StronachBrian,https://twitter.com/StronachBrian/status/1585286264076517377
2022-10-26 15:04:19+00:00,@ThreeUK @samkerr1 @Nike @ChelseaFC @ChelseaFCW Sam,angie_cfc,https://twitter.com/angie_cfc/status/1585286207034085378
2022-10-26 15:02:55+00:00,Sam Kerr @ThreeUK https://t.co/EPINNR4vPP,katemarie2914,https://twitter.com/katemarie2914/status/1585285853785608193
2022-10-26 14:59:16+00:00,@ThreeUK @samkerr1 @Nike @ChelseaFC @ChelseaFCW Conor's,treacomac,https://twitter.com/treacomac/status/1585284937732816902
2022-10-26 14:50:43+00:00,@ThreeUK @samkerr1 @Nike @ChelseaFC @ChelseaFCW Sam's,AlanMar97017979,https://twitter.com/AlanMar97017979/status/1585282784737755137
2022-10-26 14:43:40+00:00,@ThreeUK @samkerr1 @Nike @ChelseaFC @ChelseaFCW Conor gallagher,mcm_jamie,https://twitter.com/mcm_jamie/status/1585281011159601156
2022-10-26 14:37:47+00:00,@ThreeUK @samkerr1 @Nike @ChelseaFC @ChelseaFCW Sam's,atitusolalekan,https://twitter.com/atitusolalekan/status/1585279529349791747
2022-10-26 14:29:38+00:00,"@ThreeUK - Hello ‘3’!

My Contract has run its term.  I’ve tried variously to terminate my account.
I recently stopped my Direct Debit in your favour to prevent more funds being misdirected.
Yet I’ve received this - “Overdue Balance on your Three Account”!
Please sort urgently?",Venomator,https://twitter.com/Venomator/status/1585277477840162817
2022-10-26 14:28:17+00:00,"@ThreeUK hi my roaming won’t seem to work even though I have good coverage in the da7 area can you help, it has been an issue for 2 days now?",JamMad83,https://twitter.com/JamMad83/status/1585277139452051456
